bodyId,neuron_type,assigned_hex1,assigned_hex2
77469,Tm4,27,21
151181,Tm9,27,21
103585,Tm20,27,21
41369,T1,27,21
35812,L1,27,22
34174,L2,27,22
93958,L3,27,22
115694,L5,27,22
38748,Mi1,27,22
88092,Mi4,27,22
130793,Mi9,27,22
100476,C2,27,22
61015,C3,27,22
47624,Tm1,27,22
56117,Tm2,27,22
114491,Tm4,27,22
150308,Tm9,27,22
102737,Tm20,27,22
44480,T1,27,22
34848,L1,27,23
27230,L2,27,23
104975,L3,27,23
110300,L5,27,23
40106,Mi1,27,23
53506,Mi4,27,23
75757,Mi9,27,23
146327,C2,27,23
50151,C3,27,23
45990,Tm1,27,23
57756,Tm2,27,23
72561,Tm4,27,23
98790,Tm9,27,23
109385,Tm20,27,23
41383,T1,27,23
32292,L1,27,24
27156,L2,27,24
90698,L3,27,24
107208,L5,27,24
39595,Mi1,27,24
59800,Mi4,27,24
82856,Mi9,27,24
118059,C2,27,24
57678,C3,27,24
49582,Tm1,27,24
53337,Tm2,27,24
75972,Tm4,27,24
108764,Tm9,27,24
156714,Tm20,27,24
40657,T1,27,24
32030,L1,27,25
29281,L2,27,25
191148,L3,27,25
110165,L5,27,25
71723,Mi1,27,25
64030,Mi4,27,25
76853,Mi9,27,25
93403,C2,27,25
60905,C3,27,25
52160,Tm1,27,25
88355,Tm2,27,25
82493,Tm4,27,25
109503,Tm9,27,25
167631,Tm20,27,25
101301,T1,27,25
35917,L1,27,26
27793,L2,27,26
96073,L3,27,26
104287,L5,27,26
73448,Mi1,27,26
99503,Mi4,27,26
137534,Mi9,27,26
94303,C2,27,26
53081,C3,27,26
83660,Tm1,27,26
89597,Tm2,27,26
84996,Tm4,27,26
162469,Tm9,27,26
172036,Tm20,27,26
30044,T1,27,26
32068,L1,27,27
25606,L2,27,27
90122,L3,27,27
121672,L5,27,27
46713,Mi1,27,27
108530,Mi4,27,27
94177,Mi9,27,27
97844,C2,27,27
51077,C3,27,27
53840,Tm1,27,27
62736,Tm2,27,27
83370,Tm4,27,27
162969,Tm9,27,27
130820,Tm20,27,27
41673,T1,27,27
31278,L1,27,28
27699,L2,27,28
104701,L3,27,28
126073,L5,27,28
46036,Mi1,27,28
67093,Mi4,27,28
150667,Mi9,27,28
112919,C2,27,28
65442,C3,27,28
59182,Tm1,27,28
63026,Tm2,27,28
125747,Tm4,27,28
174292,Tm9,27,28
129538,Tm20,27,28
38131,T1,27,28
35944,L1,27,29
34749,L2,27,29
123907,L3,27,29
122098,L5,27,29
53381,Mi1,27,29
68154,Mi4,27,29
104926,Mi9,27,29
100383,C2,27,29
58881,C3,27,29
62539,Tm1,27,29
60952,Tm2,27,29
84026,Tm4,27,29
116276,Tm9,27,29
173444,Tm20,27,29
48407,T1,27,29
36666,L1,27,30
29317,L2,27,30
130544,L3,27,30
106738,L5,27,30
41344,Mi1,27,30
66135,Mi4,27,30
102082,Mi9,27,30
129238,C2,27,30
59114,C3,27,30
53646,Tm1,27,30
59536,Tm2,27,30
86643,Tm4,27,30
114713,Tm9,27,30
111804,Tm20,27,30
100954,T1,27,30
36134,L1,27,31
26025,L2,27,31
84916,L3,27,31
108968,L5,27,31
45008,Mi1,27,31
67683,Mi4,27,31
92423,Mi9,27,31
122017,C2,27,31
62364,C3,27,31
56337,Tm1,27,31
63669,Tm2,27,31
140050,Tm4,27,31
124912,Tm9,27,31
185116,Tm20,27,31
46635,T1,27,31
24116,L1,27,32
25095,L2,27,32
88646,L3,27,32
64943,L5,27,32
43905,Mi1,27,32
69329,Mi4,27,32
541859,Mi9,27,32
107253,C2,27,32
53177,C3,27,32
41483,Tm1,27,32
61393,Tm2,27,32
98524,Tm4,27,32
111188,Tm9,27,32
130956,Tm20,27,32
40770,T1,27,32
21402,L1,27,33
505727,L2,27,33
82873,L3,27,33
119400,L5,27,33
48630,Mi1,27,33
43897,Mi4,27,33
76552,Mi9,27,33
105576,C2,27,33
53239,C3,27,33
59943,Tm1,27,33
59119,Tm2,27,33
92133,Tm4,27,33
114999,Tm9,27,33
121128,Tm20,27,33
40269,T1,27,33
22624,L1,27,34
18682,L2,27,34
88347,L3,27,34
111118,L5,27,34
43902,Mi1,27,34
72233,Mi4,27,34
101692,Mi9,27,34
100254,C2,27,34
56096,C3,27,34
51009,Tm1,27,34
61857,Tm2,27,34
79769,Tm4,27,34
117805,Tm9,27,34
125423,Tm20,27,34
40338,T1,27,34
29950,L1,27,35
25627,L2,27,35
100364,L3,27,35
104349,L5,27,35
45238,Mi1,27,35
66940,Mi4,27,35
113300,Mi9,27,35
98324,C2,27,35
58777,C3,27,35
54800,Tm1,27,35
66411,Tm2,27,35
80774,Tm4,27,35
118817,Tm9,27,35
127939,Tm20,27,35
42654,T1,27,35
29946,L1,27,36
25884,L2,27,36
89198,L3,27,36
65785,L5,27,36
41475,Mi1,27,36
69215,Mi4,27,36
119653,Mi9,27,36
111226,C2,27,36
52217,C3,27,36
47591,Tm1,27,36
62129,Tm2,27,36
79731,Tm4,27,36
125380,Tm9,27,36
132311,Tm20,27,36
33989,T1,27,36
33084,L1,27,37
27631,L2,27,37
67317,L3,27,37
131266,L5,27,37
52362,Mi1,27,37
77518,Mi4,27,37
119690,Mi9,27,37
104508,C2,27,37
59452,C3,27,37
63029,Tm1,27,37
67768,Tm2,27,37
88418,Tm4,27,37
127534,Tm9,27,37
142230,Tm20,27,37
41724,T1,27,37
22565,L1,27,38
33733,L2,27,38
46217,L3,27,38
128933,L5,27,38
68286,Mi1,27,38
86454,Mi4,27,38
143351,Mi9,27,38
128600,C2,27,38
70249,C3,27,38
81477,Tm1,27,38
87819,Tm2,27,38
140017,Tm9,27,38
157163,Tm20,27,38
59996,T1,27,38
29593,L1,27,39
32685,L2,27,39
69645,L3,27,39
174962,L5,27,39
79071,Mi1,27,39
102443,Mi4,27,39
151167,Mi9,27,39
148317,C2,27,39
89892,C3,27,39
99352,Tm1,27,39
112524,Tm2,27,39
166161,Tm9,27,39
164868,Tm20,27,39
63989,T1,27,39
65920,L1,28,13
61901,L2,28,13
156588,L3,28,13
240709,L5,28,13
76167,Mi1,28,13
97674,Mi4,28,13
146964,Mi9,28,13
169236,C2,28,13
87738,C3,28,13
84549,Tm1,28,13
88765,Tm2,28,13
141396,Tm9,28,13
140576,Tm20,28,13
147804,Tm20,28,13
58142,T1,28,13
46625,L1,28,14
48961,L2,28,14
141326,L3,28,14
102862,L5,28,14
546505,L5,28,14
61119,Mi1,28,14
67260,Mi4,28,14
119359,Mi9,28,14
145282,C2,28,14
79046,C3,28,14
59430,Tm1,28,14
64812,Tm2,28,14
75460,Tm4,28,14
117032,Tm9,28,14
116490,Tm20,28,14
39418,T1,28,14
33482,L1,28,15
24793,L2,28,15
110589,L3,28,15
83443,L5,28,15
283326,L5,28,15
34741,Mi1,28,15
45258,Mi4,28,15
88292,Mi9,28,15
83782,C2,28,15
66064,C3,28,15
52605,Tm1,28,15
54380,Tm2,28,15
52633,Tm4,28,15
98534,Tm9,28,15
531387,Tm20,28,15
44268,T1,28,15
20659,L1,28,16
29051,L2,28,16
87175,L3,28,16
129293,L5,28,16
37012,Mi1,28,16
50973,Mi4,28,16
85004,Mi9,28,16
543469,C2,28,16
61876,C3,28,16
47538,Tm1,28,16
54990,Tm2,28,16
69656,Tm4,28,16
158433,Tm9,28,16
83704,Tm20,28,16
543467,T1,28,16
36019,L1,28,17
28787,L2,28,17
91672,L3,28,17
117833,L5,28,17
35837,Mi1,28,17
38897,Mi4,28,17
81371,Mi9,28,17
78578,C2,28,17
59129,C3,28,17
49063,Tm1,28,17
47361,Tm2,28,17
70250,Tm4,28,17
101340,Tm9,28,17
151646,Tm20,28,17
72412,T1,28,17
23759,L1,28,18
31038,L2,28,18
554639,L3,28,18
108023,L5,28,18
34898,Mi1,28,18
48304,Mi4,28,18
73779,Mi9,28,18
97319,C2,28,18
543533,C3,28,18
77605,Tm1,28,18
85810,Tm2,28,18
73748,Tm4,28,18
157270,Tm9,28,18
150980,Tm20,28,18
72179,T1,28,18
34491,L1,28,19
28600,L2,28,19
75772,L3,28,19
131357,L5,28,19
523400,Mi1,28,19
58174,Mi4,28,19
80017,Mi9,28,19
109844,C2,28,19
63633,C3,28,19
49798,Tm1,28,19
56791,Tm2,28,19
70218,Tm4,28,19
161575,Tm9,28,19
153044,Tm20,28,19
38165,T1,28,19
33150,L1,28,20
32965,L2,28,20
74744,L3,28,20
108939,L5,28,20
72655,Mi1,28,20
94803,Mi4,28,20
80469,Mi9,28,20
99998,C2,28,20
67054,C3,28,20
83428,Tm1,28,20
80026,Tm2,28,20
113574,Tm4,28,20
147007,Tm9,28,20
95209,Tm20,28,20
39968,T1,28,20
32514,L1,28,21
26319,L2,28,21
74631,L3,28,21
98566,L5,28,21
70546,Mi1,28,21
56349,Mi4,28,21
82452,Mi9,28,21
94675,C2,28,21
58472,C3,28,21
81802,Tm1,28,21
58638,Tm2,28,21
123754,Tm4,28,21
102276,Tm9,28,21
158671,Tm20,28,21
76541,T1,28,21
33731,L1,28,22
30305,L2,28,22
88914,L3,28,22
135967,L5,28,22
41398,Mi1,28,22
63363,Mi4,28,22
85263,Mi9,28,22
109835,C2,28,22
66619,C3,28,22
51082,Tm1,28,22
57890,Tm2,28,22
71987,Tm4,28,22
106436,Tm9,28,22
155419,Tm20,28,22
45610,T1,28,22
32834,L1,28,23
28308,L2,28,23
84098,L3,28,23
105320,L5,28,23
69792,Mi1,28,23
89235,Mi4,28,23
93514,Mi9,28,23
160691,C2,28,23
58536,C3,28,23
51012,Tm1,28,23
61050,Tm2,28,23
72904,Tm4,28,23
108900,Tm9,28,23
108145,Tm20,28,23
45684,T1,28,23
30244,L1,28,24
27674,L2,28,24
92117,L3,28,24
113930,L5,28,24
39964,Mi1,28,24
62450,Mi4,28,24
75551,Mi9,28,24
97471,C2,28,24
56239,C3,28,24
47804,Tm1,28,24
60078,Tm2,28,24
113874,Tm4,28,24
106114,Tm9,28,24
113656,Tm20,28,24
43406,T1,28,24
31462,L1,28,25
26623,L2,28,25
91069,L3,28,25
114310,L5,28,25
43275,Mi1,28,25
72053,Mi4,28,25
75569,Mi9,28,25
98660,C2,28,25
59871,C3,28,25
48758,Tm1,28,25
57924,Tm2,28,25
82680,Tm4,28,25
157993,Tm9,28,25
121541,Tm20,28,25
69435,T1,28,25
37728,L1,28,26
28060,L2,28,26
87711,L3,28,26
124379,L5,28,26
46798,Mi1,28,26
67996,Mi4,28,26
95101,Mi9,28,26
97965,C2,28,26
63690,C3,28,26
56901,Tm1,28,26
63019,Tm2,28,26
82970,Tm4,28,26
80647,Tm9,28,26
91562,Tm20,28,26
89774,T1,28,26
32659,L1,28,27
24462,L2,28,27
161808,L3,28,27
122304,L5,28,27
73710,Mi1,28,27
64068,Mi4,28,27
145985,Mi9,28,27
105792,C2,28,27
65855,C3,28,27
55501,Tm1,28,27
67288,Tm2,28,27
115573,Tm4,28,27
122998,Tm9,28,27
138007,Tm20,28,27
92613,T1,28,27
31090,L1,28,28
26847,L2,28,28
85297,L3,28,28
64198,L5,28,28
45335,Mi1,28,28
104102,Mi4,28,28
98119,Mi9,28,28
100808,C2,28,28
51117,C3,28,28
51676,Tm1,28,28
58795,Tm2,28,28
93946,Tm4,28,28
174724,Tm9,28,28
130494,Tm20,28,28
39954,T1,28,28
30723,L1,28,29
24758,L2,28,29
78324,L3,28,29
66679,L5,28,29
43421,Mi1,28,29
90531,Mi4,28,29
107683,Mi9,28,29
133735,C2,28,29
57119,C3,28,29
57619,Tm1,28,29
62425,Tm2,28,29
90565,Tm4,28,29
122071,Tm9,28,29
134016,Tm20,28,29
39328,T1,28,29
31185,L1,28,30
26851,L2,28,30
112522,L3,28,30
113006,L5,28,30
44192,Mi1,28,30
61530,Mi4,28,30
157322,Mi9,28,30
132428,C2,28,30
54334,C3,28,30
46092,Tm1,28,30
66746,Tm2,28,30
130658,Tm4,28,30
119976,Tm9,28,30
115746,Tm20,28,30
47837,T1,28,30
35958,L1,28,31
28738,L2,28,31
91162,L3,28,31
116589,L5,28,31
73087,Mi1,28,31
64497,Mi4,28,31
144907,Mi9,28,31
101201,C2,28,31
57362,C3,28,31
81803,Tm1,28,31
77156,Tm2,28,31
85504,Tm4,28,31
109281,Tm9,28,31
132937,Tm20,28,31
48202,T1,28,31
32387,L1,28,32
32022,L2,28,32
102047,L3,28,32
115357,L5,28,32
44376,Mi1,28,32
74261,Mi4,28,32
105497,Mi9,28,32
118209,C2,28,32
66065,C3,28,32
61414,Tm1,28,32
66421,Tm2,28,32
87056,Tm4,28,32
130611,Tm9,28,32
127629,Tm20,28,32
43207,T1,28,32
22604,L1,28,33
21167,L2,28,33
74453,L3,28,33
111488,L5,28,33
40474,Mi1,28,33
62198,Mi4,28,33
100941,Mi9,28,33
97210,C2,28,33
66981,C3,28,33
51958,Tm1,28,33
60583,Tm2,28,33
82935,Tm4,28,33
115750,Tm9,28,33
124691,Tm20,28,33
52727,T1,28,33
21682,L1,28,34
19903,L2,28,34
49651,L3,28,34
113777,L5,28,34
40441,Mi1,28,34
61269,Mi4,28,34
95671,Mi9,28,34
103740,C2,28,34
60064,C3,28,34
51333,Tm1,28,34
58770,Tm2,28,34
74880,Tm4,28,34
115185,Tm9,28,34
123925,Tm20,28,34
43050,T1,28,34
22763,L1,28,35
21259,L2,28,35
46216,L3,28,35
110214,L5,28,35
40646,Mi1,28,35
68868,Mi4,28,35
106591,Mi9,28,35
111444,C2,28,35
61910,C3,28,35
53798,Tm1,28,35
62853,Tm2,28,35
82318,Tm4,28,35
121885,Tm9,28,35
126275,Tm20,28,35
37784,T1,28,35
22498,L1,28,36
25277,L2,28,36
52133,L3,28,36
102780,L5,28,36
38877,Mi1,28,36
73907,Mi4,28,36
116890,Mi9,28,36
103293,C2,28,36
63744,C3,28,36
57281,Tm1,28,36
65560,Tm2,28,36
84962,Tm4,28,36
130481,Tm9,28,36
132297,Tm20,28,36
41880,T1,28,36
34528,L1,28,37
26795,L2,28,37
81754,L3,28,37
70946,L5,28,37
52412,Mi1,28,37
72744,Mi4,28,37
108425,Mi9,28,37
111917,C2,28,37
55806,C3,28,37
60294,Tm1,28,37
70172,Tm2,28,37
87514,Tm4,28,37
131233,Tm9,28,37
139637,Tm20,28,37
52967,T1,28,37
43353,L1,28,38
31302,L2,28,38
89265,L3,28,38
140588,L5,28,38
56871,Mi1,28,38
92804,Mi4,28,38
137147,Mi9,28,38
100156,C2,28,38
70041,C3,28,38
74221,Tm1,28,38
83733,Tm2,28,38
135830,Tm9,28,38
148614,Tm20,28,38
54351,T1,28,38
50475,L1,28,39
53322,L2,28,39
68142,L3,28,39
175986,L5,28,39
89257,Mi1,28,39
121366,Mi4,28,39
169233,Mi9,28,39
94159,C3,28,39
106391,Tm1,28,39
142402,Tm2,28,39
111055,Tm4,28,39
224743,Tm9,28,39
190037,Tm20,28,39
70050,T1,28,39
64389,L1,29,14
32942,L2,29,14
477558,L3,29,14
176917,L5,29,14
143301,Mi1,29,14
91001,Mi4,29,14
153942,Mi9,29,14
139805,C2,29,14
102001,C3,29,14
529749,Tm1,29,14
107961,Tm2,29,14
131943,Tm4,29,14
131870,Tm4,29,14
146584,Tm9,29,14
91901,Tm20,29,14
61064,T1,29,14
33643,L1,29,15
53927,L2,29,15
128626,L3,29,15
150718,L5,29,15
50916,Mi1,29,15
70109,Mi4,29,15
121151,Mi9,29,15
143021,C2,29,15
82447,C3,29,15
66568,Tm1,29,15
139699,Tm2,29,15
545048,Tm4,29,15
120566,Tm9,29,15
165680,Tm20,29,15
51353,T1,29,15
38818,L1,29,16
33417,L2,29,16
111400,L3,29,16
31606,L5,29,16
546638,Mi1,29,16
550051,Mi4,29,16
88592,Mi9,29,16
99452,C2,29,16
55004,C3,29,16
54798,Tm1,29,16
50795,Tm2,29,16
63178,Tm4,29,16
104472,Tm9,29,16
97296,Tm20,29,16
45935,T1,29,16
37225,L1,29,17
26389,L2,29,17
349812,L3,29,17
43299,L5,29,17
37993,Mi1,29,17
44525,Mi4,29,17
82355,Mi9,29,17
97781,C2,29,17
60027,C3,29,17
75943,Tm1,29,17
56819,Tm2,29,17
83662,Tm4,29,17
99257,Tm9,29,17
547714,Tm20,29,17
79869,T1,29,17
31360,L1,29,18
29800,L2,29,18
89146,L3,29,18
112371,L5,29,18
17871,Mi1,29,18
38012,Mi4,29,18
89044,Mi9,29,18
80619,C2,29,18
55130,C3,29,18
51886,Tm1,29,18
83497,Tm2,29,18
70296,Tm4,29,18
150594,Tm9,29,18
96843,Tm20,29,18
37892,T1,29,18
34619,L1,29,19
27198,L2,29,19
88620,L3,29,19
81899,L5,29,19
37935,Mi1,29,19
53107,Mi4,29,19
90917,Mi9,29,19
97234,C2,29,19
59830,C3,29,19
43960,Tm1,29,19
49909,Tm2,29,19
74325,Tm4,29,19
110252,Tm9,29,19
105137,Tm20,29,19
12970,T1,29,19
34258,L1,29,20
22701,L2,29,20
75564,L3,29,20
122496,L5,29,20
37541,Mi1,29,20
63979,Mi4,29,20
78540,Mi9,29,20
122974,C2,29,20
66259,C3,29,20
52917,Tm1,29,20
54040,Tm2,29,20
74017,Tm4,29,20
161764,Tm9,29,20
157263,Tm20,29,20
43533,T1,29,20
32135,L1,29,21
24280,L2,29,21
65718,L3,29,21
111505,L5,29,21
37969,Mi1,29,21
69562,Mi4,29,21
76748,Mi9,29,21
91836,C2,29,21
62584,C3,29,21
48848,Tm1,29,21
51858,Tm2,29,21
73253,Tm4,29,21
109433,Tm9,29,21
105337,Tm20,29,21
36781,T1,29,21
30246,L1,29,22
27241,L2,29,22
83159,L3,29,22
106959,L5,29,22
41001,Mi1,29,22
59510,Mi4,29,22
75087,Mi9,29,22
91509,C2,29,22
69705,C3,29,22
48272,Tm1,29,22
58619,Tm2,29,22
84892,Tm4,29,22
106164,Tm9,29,22
106449,Tm20,29,22
41632,T1,29,22
31671,L1,29,23
26992,L2,29,23
75585,L3,29,23
110494,L5,29,23
43355,Mi1,29,23
57174,Mi4,29,23
81776,Mi9,29,23
92827,C2,29,23
61511,C3,29,23
51684,Tm1,29,23
57223,Tm2,29,23
73861,Tm4,29,23
110042,Tm9,29,23
111305,Tm20,29,23
37154,T1,29,23
31657,L1,29,24
28004,L2,29,24
79127,L3,29,24
107896,L5,29,24
41568,Mi1,29,24
61480,Mi4,29,24
84464,Mi9,29,24
338424,C2,29,24
84771,C3,29,24
49844,Tm1,29,24
55907,Tm2,29,24
77111,Tm4,29,24
150358,Tm9,29,24
117956,Tm20,29,24
51221,T1,29,24
33853,L1,29,25
28351,L2,29,25
80451,L3,29,25
111626,L5,29,25
43146,Mi1,29,25
65942,Mi4,29,25
85371,Mi9,29,25
118501,C2,29,25
61172,C3,29,25
55091,Tm1,29,25
57084,Tm2,29,25
81341,Tm4,29,25
117298,Tm9,29,25
122296,Tm20,29,25
52537,T1,29,25
32989,L1,29,26
28601,L2,29,26
83517,L3,29,26
104752,L5,29,26
43410,Mi1,29,26
87236,Mi4,29,26
101573,Mi9,29,26
94644,C2,29,26
60366,C3,29,26
53363,Tm1,29,26
62988,Tm2,29,26
124455,Tm4,29,26
157891,Tm9,29,26
172051,Tm20,29,26
49824,T1,29,26
33602,L1,29,27
27313,L2,29,27
95473,L3,29,27
114166,L5,29,27
44169,Mi1,29,27
66721,Mi4,29,27
102184,Mi9,29,27
130818,C2,29,27
62022,C3,29,27
56845,Tm1,29,27
110665,Tm2,29,27
76565,Tm4,29,27
118844,Tm9,29,27
171425,Tm20,29,27
42593,T1,29,27
30460,L1,29,28
24934,L2,29,28
71215,L3,29,28
69827,L5,29,28
44310,Mi1,29,28
62095,Mi4,29,28
108874,Mi9,29,28
118403,C2,29,28
65319,C3,29,28
53104,Tm1,29,28
60178,Tm2,29,28
82696,Tm4,29,28
116442,Tm9,29,28
177114,Tm20,29,28
39157,T1,29,28
21676,L1,29,29
21133,L2,29,29
48235,L3,29,29
70340,L5,29,29
44729,Mi1,29,29
60134,Mi4,29,29
98773,Mi9,29,29
120494,C2,29,29
55973,C3,29,29
56423,Tm1,29,29
61988,Tm2,29,29
84128,Tm4,29,29
119327,Tm9,29,29
143074,Tm20,29,29
138476,Tm20,29,29
39680,T1,29,29
21825,L1,29,30
26850,L2,29,30
85271,L3,29,30
74188,L5,29,30
47131,Mi1,29,30
99109,Mi4,29,30
65154,Mi9,29,30
118827,C2,29,30
59385,C3,29,30
48085,Tm1,29,30
60030,Tm2,29,30
80775,Tm4,29,30
105389,Tm9,29,30
132848,Tm20,29,30
74680,T1,29,30
24144,L1,29,31
21317,L2,29,31
86618,L3,29,31
67995,L5,29,31
42186,Mi1,29,31
66754,Mi4,29,31
99339,Mi9,29,31
127441,C2,29,31
54710,C3,29,31
82185,Tm1,29,31
58964,Tm2,29,31
76494,Tm4,29,31
111619,Tm9,29,31
136028,Tm20,29,31
43502,T1,29,31
25943,L1,29,32
29449,L2,29,32
80390,L3,29,32
63065,L5,29,32
46840,Mi1,29,32
70855,Mi4,29,32
94911,Mi9,29,32
74879,C2,29,32
55580,C3,29,32
49472,Tm1,29,32
62462,Tm2,29,32
80756,Tm4,29,32
63847,Tm9,29,32
128151,Tm20,29,32
42160,T1,29,32
25811,L1,29,33
28864,L2,29,33
81196,L3,29,33
66574,L5,29,33
44937,Mi1,29,33
65894,Mi4,29,33
102639,Mi9,29,33
126225,C2,29,33
63751,C3,29,33
48366,Tm1,29,33
74506,Tm2,29,33
77194,Tm4,29,33
119548,Tm9,29,33
127374,Tm20,29,33
41507,T1,29,33
30014,L1,29,34
22541,L2,29,34
30897,L3,29,34
102525,L5,29,34
38153,Mi1,29,34
67736,Mi4,29,34
96052,Mi9,29,34
110620,C2,29,34
46922,C3,29,34
54262,Tm1,29,34
62528,Tm2,29,34
70759,Tm4,29,34
110352,Tm9,29,34
119564,Tm20,29,34
46076,T1,29,34
21960,L1,29,35
19591,L2,29,35
106491,L3,29,35
101603,L5,29,35
39961,Mi1,29,35
52458,Mi4,29,35
105383,Mi9,29,35
106659,C2,29,35
60503,C3,29,35
49546,Tm1,29,35
64343,Tm2,29,35
77238,Tm4,29,35
112193,Tm9,29,35
122215,Tm20,29,35
41777,T1,29,35
39354,L1,29,36
35959,L2,29,36
132893,L3,29,36
119459,L5,29,36
45819,Mi1,29,36
67429,Mi4,29,36
124805,Mi9,29,36
102011,C2,29,36
59491,C3,29,36
56620,Tm1,29,36
64586,Tm2,29,36
80416,Tm4,29,36
122776,Tm9,29,36
140728,Tm20,29,36
45275,T1,29,36
24649,L1,29,37
23707,L2,29,37
85649,L3,29,37
70742,L5,29,37
52288,Mi1,29,37
73023,Mi4,29,37
110927,Mi9,29,37
109580,C2,29,37
55960,C3,29,37
58336,Tm1,29,37
79097,Tm2,29,37
100716,Tm4,29,37
123555,Tm9,29,37
153245,Tm20,29,37
40403,T1,29,37
38599,L1,29,38
31437,L2,29,38
91903,L3,29,38
251707,L5,29,38
57293,Mi1,29,38
95844,Mi4,29,38
122659,Mi9,29,38
125390,C2,29,38
70680,C3,29,38
64046,Tm1,29,38
86542,Tm2,29,38
130046,Tm9,29,38
157450,Tm20,29,38
47734,T1,29,38
55746,L1,29,39
44651,L2,29,39
119368,L3,29,39
188919,L5,29,39
75549,Mi1,29,39
103124,Mi4,29,39
157090,Mi9,29,39
184303,C2,29,39
90973,C3,29,39
95779,Tm1,29,39
123213,Tm2,29,39
113016,Tm4,29,39
170609,Tm9,29,39
169450,Tm20,29,39
64238,T1,29,39
69847,L1,30,15
73435,L2,30,15
281952,L3,30,15
187477,L5,30,15
76696,Mi1,30,15
111569,Mi4,30,15
159643,Mi9,30,15
159509,C2,30,15
90406,C3,30,15
545047,Tm1,30,15
123580,Tm2,30,15
159516,Tm9,30,15
143526,Tm20,30,15
68590,T1,30,15
52073,L1,30,16
542768,L2,30,16
134307,L3,30,16
52516,L5,30,16
57922,Mi1,30,16
67863,Mi4,30,16
128605,Mi9,30,16
128454,C2,30,16
87459,C3,30,16
72920,Tm1,30,16
76257,Tm2,30,16
547675,Tm4,30,16
127053,Tm9,30,16
173793,Tm20,30,16
55040,T1,30,16
41400,L1,30,17
33458,L2,30,17
86585,L3,30,17
118514,L5,30,17
86154,Mi1,30,17
38664,Mi4,30,17
87332,Mi9,30,17
114733,C2,30,17
66486,C3,30,17
55200,Tm1,30,17
58210,Tm2,30,17
72471,Tm4,30,17
105239,Tm9,30,17
107076,Tm20,30,17
108575,T1,30,17
37197,L1,30,18
31841,L2,30,18
85863,L3,30,18
169565,L5,30,18
71911,L5,30,18
48088,Mi1,30,18
55233,Mi4,30,18
88549,Mi9,30,18
547458,C2,30,18
63464,C3,30,18
85729,Tm1,30,18
84486,Tm2,30,18
74083,Tm4,30,18
109589,Tm9,30,18
104565,Tm20,30,18
75367,T1,30,18
33449,L1,30,19
26980,L2,30,19
548798,L3,30,19
265208,L5,30,19
35551,Mi1,30,19
54841,Mi4,30,19
86370,Mi9,30,19
81826,C2,30,19
60978,C3,30,19
50600,Tm1,30,19
81346,Tm2,30,19
72000,Tm4,30,19
115797,Tm9,30,19
103938,Tm20,30,19
31881,T1,30,19
34316,L1,30,20
27830,L2,30,20
79008,L3,30,20
110495,L5,30,20
40109,Mi1,30,20
65967,Mi4,30,20
80458,Mi9,30,20
128274,C2,30,20
68117,C3,30,20
52243,Tm1,30,20
88351,Tm2,30,20
43480,Tm4,30,20
104081,Tm9,30,20
158841,Tm20,30,20
41471,T1,30,20
34968,L1,30,21
25102,L2,30,21
72998,L3,30,21
115191,L5,30,21
71521,Mi1,30,21
107034,Mi4,30,21
86854,Mi9,30,21
96119,C2,30,21
60581,C3,30,21
53379,Tm1,30,21
55090,Tm2,30,21
72847,Tm4,30,21
167568,Tm9,30,21
156757,Tm20,30,21
38092,T1,30,21
31095,L1,30,22
23460,L2,30,22
81567,L3,30,22
108077,L5,30,22
44941,Mi1,30,22
66512,Mi4,30,22
125837,Mi9,30,22
117389,C2,30,22
57424,C3,30,22
69285,Tm1,30,22
55654,Tm2,30,22
71827,Tm4,30,22
155367,Tm9,30,22
146243,Tm20,30,22
44040,T1,30,22
30681,L1,30,23
25347,L2,30,23
73257,L3,30,23
102580,L5,30,23
40057,Mi1,30,23
64649,Mi4,30,23
84567,Mi9,30,23
94545,C2,30,23
59126,C3,30,23
51614,Tm1,30,23
49121,Tm2,30,23
72027,Tm4,30,23
107874,Tm9,30,23
158612,Tm20,30,23
43131,T1,30,23
22943,L1,30,24
26083,L2,30,24
80351,L3,30,24
111802,L5,30,24
41075,Mi1,30,24
61193,Mi4,30,24
86983,Mi9,30,24
108774,C2,30,24
57443,C3,30,24
50208,Tm1,30,24
55947,Tm2,30,24
76778,Tm4,30,24
113130,Tm9,30,24
118063,Tm20,30,24
41386,T1,30,24
31136,L1,30,25
27861,L2,30,25
81931,L3,30,25
114075,L5,30,25
43551,Mi1,30,25
63322,Mi4,30,25
86093,Mi9,30,25
117699,C2,30,25
63746,C3,30,25
57878,Tm1,30,25
62994,Tm2,30,25
74498,Tm4,30,25
116974,Tm9,30,25
123053,Tm20,30,25
54435,T1,30,25
33848,L1,30,26
30300,L2,30,26
92972,L3,30,26
113510,L5,30,26
50018,Mi1,30,26
73121,Mi4,30,26
92376,Mi9,30,26
130634,C2,30,26
68611,C3,30,26
54574,Tm1,30,26
61256,Tm2,30,26
82808,Tm4,30,26
118645,Tm9,30,26
168009,Tm20,30,26
50051,T1,30,26
36618,L1,30,27
29279,L2,30,27
81570,L3,30,27
120346,L5,30,27
44738,Mi1,30,27
66689,Mi4,30,27
93075,Mi9,30,27
112444,C2,30,27
64012,C3,30,27
56897,Tm1,30,27
60937,Tm2,30,27
75799,Tm4,30,27
110131,Tm9,30,27
123036,Tm20,30,27
